Assay Type,Target Name,pEC50,MW,LogP,H_Donors,H_Acceptors,TPSA,Ring_Count,Rotatable_Bonds
F,Dopamine D3 receptor,7.470056598341331,346.4600000000001,1.7804200000000001,4.0,4.0,118.41999999999999,2.0,6.0
F,Dopamine D3 receptor,6.639993867770902,360.4870000000001,2.3414200000000003,4.0,4.0,118.41999999999999,2.0,6.0
F,Dopamine D3 receptor,6.98999702587294,350.4480000000001,1.93442,4.0,5.0,131.56,2.0,6.0
F,Dopamine D3 receptor,7.389978975335855,388.54100000000005,2.77402,4.0,4.0,118.42,2.0,8.0
F,Dopamine D3 receptor,6.519993057042849,394.58900000000034,3.186720000000001,4.0,4.0,118.41999999999999,2.0,8.0
F,Dopamine D3 receptor,6.549997369826814,402.56800000000015,2.7674400000000006,4.0,4.0,118.42,2.0,8.0
F,Dopamine D3 receptor,6.050000457140078,402.5680000000002,2.849120000000001,4.0,4.0,118.41999999999999,2.0,9.0
F,Dopamine D3 receptor,6.3799993576999325,416.59500000000025,3.2392200000000013,4.0,4.0,118.41999999999999,2.0,10.0
F,Dopamine D3 receptor,6.779996573843064,376.55500000000006,2.5063200000000005,4.0,4.0,101.35,2.0,6.0
F,Dopamine D3 receptor,8.750068243365805,219.332,1.9989000000000001,1.0,2.0,31.92,3.0,2.0
F,Dopamine D3 receptor,8.705533773838408,219.332,1.9989000000000001,1.0,2.0,31.92,3.0,2.0
F,Dopamine D3 receptor,8.709965388637482,219.332,1.9989000000000001,1.0,2.0,31.92,3.0,2.0
F,Dopamine D3 receptor,8.289036881004725,410.4890000000001,4.228100000000002,2.0,4.0,63.35,4.0,10.0
F,Dopamine D3 receptor,8.289967300934247,410.4890000000001,4.228100000000002,2.0,4.0,63.35,4.0,10.0
F,Dopamine D3 receptor,6.929592678259881,396.46200000000005,3.838000000000002,2.0,4.0,63.35,4.0,9.0
F,Dopamine D3 receptor,6.929999096197655,396.46200000000005,3.838000000000002,2.0,4.0,63.35,4.0,9.0
F,Dopamine D3 receptor,7.010327752376127,428.9600000000002,4.785600000000003,2.0,4.0,59.589999999999996,4.0,10.0
F,Dopamine D3 receptor,7.010016541698601,428.9600000000002,4.785600000000003,2.0,4.0,59.589999999999996,4.0,10.0
F,Dopamine D3 receptor,6.888401475119606,412.9170000000001,4.352300000000002,2.0,4.0,63.35,4.0,9.0
F,Dopamine D3 receptor,6.890016705180107,412.9170000000001,4.352300000000002,2.0,4.0,63.35,4.0,9.0
F,Dopamine D3 receptor,8.480172006224281,219.332,1.9989000000000001,1.0,2.0,31.92,3.0,2.0
F,Dopamine D3 receptor,8.480040819247932,219.332,1.9989000000000001,1.0,2.0,31.92,3.0,2.0
F,Dopamine D3 receptor,7.276462238467944,410.4890000000001,4.228100000000002,2.0,4.0,63.35,4.0,10.0
F,Dopamine D3 receptor,7.280006173632396,410.4890000000001,4.228100000000002,2.0,4.0,63.35,4.0,10.0
F,Dopamine D3 receptor,8.007004901568658,396.46200000000005,3.838000000000002,2.0,4.0,63.35,4.0,9.0
F,Dopamine D3 receptor,8.010016541698601,396.46200000000005,3.838000000000002,2.0,4.0,63.35,4.0,9.0
F,Dopamine D3 receptor,7.427709393848582,428.9600000000002,4.785600000000003,2.0,4.0,59.589999999999996,4.0,10.0
F,Dopamine D3 receptor,7.430041181903406,428.9600000000002,4.785600000000003,2.0,4.0,59.589999999999996,4.0,10.0
F,Dopamine D3 receptor,7.889747082646597,412.9170000000001,4.352300000000002,2.0,4.0,63.35,4.0,9.0
F,Dopamine D3 receptor,7.890084136976206,412.9170000000001,4.352300000000002,2.0,4.0,63.35,4.0,9.0
F,Dopamine D3 receptor,6.779996573843064,521.5360000000003,6.385180000000006,1.0,4.0,42.300000000000004,4.0,11.0
F,Dopamine D3 receptor,6.130000141365475,496.4820000000002,5.580000000000006,0.0,3.0,26.790000000000006,4.0,7.0
F,Dopamine D3 receptor,7.580044251510242,567.6050000000002,5.949800000000006,1.0,4.0,38.82000000000001,4.0,12.0
F,Dopamine D3 receptor,5.829999526735649,541.6920000000003,5.315200000000005,3.0,5.0,94.66,6.0,9.0
F,Dopamine D3 receptor,7.341035157335565,541.6920000000003,5.315200000000005,3.0,5.0,94.66,6.0,9.0
F,Dopamine D3 receptor,8.61996975203217,219.332,1.9989000000000001,1.0,2.0,31.92,3.0,2.0
F,Dopamine D3 receptor,9.049976093476673,153.18099999999998,0.5989999999999998,3.0,3.0,66.48,1.0,2.0
F,Dopamine D3 receptor,8.536107011014092,393.5750000000002,3.783700000000003,1.0,4.0,29.950000000000003,4.0,7.0
F,Dopamine D3 receptor,6.995678626217358,477.68200000000036,3.573800000000002,1.0,8.0,74.41,5.0,8.0
F,Dopamine D3 receptor,8.801342913045577,466.65500000000037,3.3706000000000014,2.0,8.0,81.75,5.0,7.0
F,Dopamine D3 receptor,9.060480747381382,482.67200000000037,5.418200000000006,2.0,4.0,45.739999999999995,6.0,7.0
F,Dopamine D3 receptor,9.090016305060155,211.33399999999997,1.5822,2.0,4.0,50.94,2.0,3.0
F,Dopamine D3 receptor,5.550000451689026,541.4750000000001,2.1236,6.0,7.0,205.90999999999997,1.0,8.0
F,Dopamine D3 receptor,7.400007822415902,540.4870000000002,2.7286000000000006,6.0,6.0,193.01999999999998,1.0,8.0
F,Dopamine D3 receptor,6.090000275786018,555.5020000000003,2.5137,6.0,7.0,205.90999999999997,1.0,9.0
F,Dopamine D3 receptor,5.8700009280425745,595.5670000000005,3.149800000000001,6.0,7.0,205.90999999999997,2.0,7.0
F,Dopamine D3 receptor,5.920001601921648,561.4650000000003,2.1335999999999995,6.0,7.0,205.90999999999997,2.0,6.0
F,Dopamine D3 receptor,7.169989064063882,560.4770000000003,2.738599999999999,6.0,6.0,193.01999999999995,2.0,6.0
F,Dopamine D3 receptor,5.9699997184078955,420.37000000000006,2.271600000000001,4.0,5.0,131.31,2.0,6.0
F,Dopamine D3 receptor,5.0,388.30300000000005,1.9560000000000013,4.0,3.0,121.08000000000001,2.0,6.0
F,Dopamine D3 receptor,5.720000163638921,438.36000000000007,2.410700000000001,4.0,5.0,131.31,2.0,6.0
F,Dopamine D3 receptor,5.0,617.5730000000003,3.1206200000000006,6.0,7.0,205.90999999999997,2.0,8.0
F,Dopamine D3 receptor,5.979999397807417,616.5850000000003,3.72562,6.0,6.0,193.01999999999998,2.0,8.0
F,Dopamine D3 receptor,6.329995488683631,631.6000000000004,3.5924000000000005,6.0,7.0,205.90999999999997,2.0,10.0
F,Dopamine D3 receptor,6.530001357781253,1024.8260000000007,2.440800000000011,12.0,14.0,411.82,2.0,15.0
B,Dopamine D3 receptor,4.086875209610441,658.9200000000001,8.692200000000007,2.0,6.0,96.36000000000001,3.0,11.0
B,Dopamine D3 receptor,9.200659450546418,247.38199999999998,3.371500000000002,1.0,2.0,23.47,2.0,5.0
B,Dopamine D3 receptor,9.275724130399212,534.8290000000002,7.6673000000000116,2.0,4.0,46.94,4.0,16.0
B,Dopamine D3 receptor,9.0268721464003,548.8560000000002,8.057400000000012,2.0,4.0,46.94,4.0,17.0
B,Dopamine D3 receptor,7.876148359032914,546.8250000000002,6.054900000000007,2.0,6.0,65.62,5.0,12.0
B,Dopamine D3 receptor,8.8153085691824,734.6140000000001,7.288800000000012,4.0,6.0,87.4,5.0,12.0
B,Dopamine D3 receptor,8.27083521030723,584.8560000000002,4.7992000000000035,4.0,10.0,124.76,5.0,12.0
B,Dopamine D3 receptor,9.065501548756432,556.7910000000002,6.42740000000001,3.0,5.0,67.17,5.0,12.0
B,Dopamine D3 receptor,8.212539525481585,153.18099999999998,0.5989999999999998,3.0,3.0,66.48,1.0,2.0
B,Dopamine D3 receptor,8.38933983691012,211.33399999999997,1.5822,2.0,4.0,50.94,2.0,3.0
F,Dopamine D4 receptor,8.075720713938118,359.8570000000001,2.858100000000001,1.0,4.0,44.81,3.0,5.0
F,Dopamine D4 receptor,6.97469413473523,329.831,2.849500000000001,1.0,3.0,35.580000000000005,3.0,4.0
F,Dopamine D4 receptor,8.920818753952375,334.4230000000001,2.3762000000000008,1.0,4.0,59.370000000000005,3.0,4.0
F,Dopamine D4 receptor,8.4089353929735,354.8410000000001,2.7211800000000013,1.0,4.0,59.370000000000005,3.0,4.0
F,Dopamine D4 receptor,7.769551078621726,334.4230000000001,2.3762000000000008,1.0,4.0,59.370000000000005,3.0,4.0
F,Dopamine D4 receptor,7.795880017344075,343.85800000000006,3.1579200000000016,1.0,3.0,35.580000000000005,3.0,4.0
F,Dopamine D4 receptor,7.619788758288394,320.3960000000001,2.06778,1.0,4.0,59.370000000000005,3.0,4.0
F,Dopamine D4 receptor,6.661543506395395,343.85800000000006,3.1579200000000016,1.0,3.0,35.580000000000005,3.0,4.0
F,Dopamine D4 receptor,8.468521082957745,339.4390000000001,2.5131200000000007,1.0,4.0,44.81,3.0,5.0
F,Dopamine D4 receptor,7.886056647693163,339.4390000000001,2.5131200000000007,1.0,4.0,44.81,3.0,5.0
F,Dopamine D4 receptor,8.275724130399212,354.8410000000001,2.7211800000000013,1.0,4.0,59.370000000000005,3.0,4.0
F,Dopamine D4 receptor,8.075720713938118,364.27600000000007,3.502900000000002,1.0,3.0,35.580000000000005,3.0,4.0
F,Dopamine D4 receptor,7.823908740944319,359.8570000000001,2.858100000000001,1.0,4.0,44.81,3.0,5.0
F,Dopamine D4 receptor,7.508638306165727,325.41200000000003,2.2047,1.0,4.0,44.81,3.0,5.0
F,Dopamine D4 receptor,8.0268721464003,334.3980000000001,3.500880000000002,1.0,3.0,46.06,4.0,3.0
B,Dopamine D4 receptor,7.494850021680094,310.37600000000015,3.0242000000000013,1.0,3.0,35.160000000000004,4.0,3.0
B,Dopamine D4 receptor,7.906578314837765,293.3740000000001,2.2801,1.0,4.0,48.05,4.0,3.0
B,Dopamine D4 receptor,9.0,326.8310000000001,3.538500000000001,1.0,3.0,35.16,4.0,3.0
B,Dopamine D4 receptor,5.651695136951839,326.83100000000013,3.5385000000000018,1.0,3.0,35.16,4.0,3.0
B,Dopamine D4 receptor,7.995678626217358,292.3860000000001,2.8851000000000013,1.0,3.0,35.16,4.0,3.0
B,Dopamine D4 receptor,8.2518119729938,322.41200000000003,2.893700000000001,1.0,4.0,44.39,4.0,4.0
B,Dopamine D4 receptor,5.0,327.8190000000001,2.8850999999999996,1.0,4.0,48.05,4.0,3.0
B,Dopamine D4 receptor,6.812479279163537,326.8310000000001,3.3099000000000016,0.0,4.0,23.78,4.0,3.0
F,Dopamine D4 receptor,8.045757490560675,218.325,3.2437400000000016,1.0,2.0,28.68,3.0,0.0
F,Dopamine D4 receptor,7.769551078621726,375.87100000000015,4.425600000000004,1.0,3.0,40.540000000000006,3.0,6.0
F,Dopamine D4 receptor,8.721246399047171,265.35999999999996,2.3182,1.0,2.0,22.270000000000003,3.0,3.0
F,Dopamine D4 receptor,8.167491087293763,317.4360000000001,4.003900000000003,1.0,2.0,22.270000000000003,4.0,4.0
F,Dopamine D4 receptor,8.657577319177793,219.332,1.9989000000000001,1.0,2.0,31.92,3.0,2.0
F,Dopamine D4 receptor,7.795880017344075,326.83100000000013,3.3099000000000016,0.0,4.0,23.78,4.0,3.0
F,Dopamine D4 receptor,8.2518119729938,266.34799999999996,2.2085800000000004,1.0,3.0,46.06,3.0,3.0
F,Dopamine D4 receptor,7.221848749616356,219.328,2.981600000000002,1.0,2.0,23.47,2.0,3.0
F,Dopamine D4 receptor,7.823908740944319,211.33399999999997,1.5822,2.0,4.0,50.94,2.0,3.0
F,Dopamine D4 receptor,6.0,215.3,2.1024000000000003,0.0,3.0,20.540000000000003,3.0,2.0
F,Dopamine D4 receptor,6.366531544420414,271.4080000000001,3.313600000000002,0.0,3.0,20.540000000000003,3.0,5.0
B,Dopamine D4 receptor,6.642065152999546,289.382,3.8522000000000025,1.0,2.0,31.92,4.0,3.0
B,Dopamine D4 receptor,8.657577319177793,153.18099999999998,0.5989999999999998,3.0,3.0,66.48,1.0,2.0
B,Dopamine D4 receptor,7.856985199745905,318.38400000000007,2.1517799999999996,1.0,5.0,71.84,4.0,3.0
B,Dopamine D4 receptor,8.142667503568731,326.8310000000001,3.538500000000001,1.0,3.0,35.16,4.0,3.0
B,Dopamine D4 receptor,7.0655015487564325,338.48,3.607000000000002,1.0,4.0,35.16,4.0,4.0
B,Dopamine D4 receptor,7.906578314837765,322.41200000000003,2.893700000000001,1.0,4.0,44.39,4.0,4.0
B,Dopamine D4 receptor,8.4089353929735,337.38300000000004,2.7933000000000003,1.0,5.0,78.30000000000001,4.0,4.0
B,Dopamine D4 receptor,7.1938200260161125,307.40099999999995,2.6686000000000005,1.0,4.0,48.050000000000004,4.0,3.0
B,Dopamine D4 receptor,7.8326826652518236,310.3760000000001,3.0242000000000004,1.0,3.0,35.16,4.0,3.0
B,Dopamine D4 receptor,7.853871964321762,292.3860000000001,3.3375000000000012,1.0,3.0,44.81,4.0,3.0
B,Dopamine D4 receptor,7.835647144215563,317.3960000000001,2.756780000000001,1.0,4.0,58.95,4.0,3.0
B,Dopamine D4 receptor,7.348721986001856,294.3620000000001,1.6750999999999998,1.0,5.0,60.940000000000005,4.0,3.0
B,Dopamine D4 receptor,7.441291429466834,307.40100000000007,2.588520000000001,1.0,4.0,48.05,4.0,3.0
B,Dopamine D4 receptor,8.096910013008056,311.36400000000015,2.4192,1.0,4.0,48.050000000000004,4.0,3.0
B,Dopamine D4 receptor,6.380906669373258,451.1660000000002,3.805100000000003,1.0,4.0,48.050000000000004,4.0,3.0
B,Dopamine D4 receptor,7.2839966563652006,307.40099999999995,2.6686000000000005,1.0,4.0,48.050000000000004,4.0,3.0
B,Dopamine D4 receptor,7.619788758288394,311.3640000000001,2.4192,1.0,4.0,48.050000000000004,4.0,3.0
B,Dopamine D4 receptor,7.958607314841775,290.37000000000006,3.247200000000001,1.0,3.0,44.81,4.0,3.0
B,Dopamine D4 receptor,7.51427857351842,292.3860000000001,2.8851000000000013,1.0,3.0,35.16,4.0,3.0
B,Dopamine D4 receptor,7.0,321.42400000000004,3.951100000000002,1.0,3.0,41.15,4.0,4.0
B,Dopamine D4 receptor,7.6020599913279625,336.439,3.283800000000001,1.0,4.0,44.39,4.0,5.0
B,Dopamine D4 receptor,6.866461091629782,371.4660000000001,1.6836,1.0,6.0,82.19,4.0,4.0
B,Dopamine D4 receptor,7.638272163982407,307.4010000000001,2.3226000000000004,1.0,4.0,48.05,4.0,4.0
B,Dopamine D4 receptor,8.366531544420413,267.328,2.8499000000000025,2.0,3.0,43.7,4.0,0.0
F,Dopamine D4 receptor,7.508638306165727,356.90100000000007,2.649,1.0,4.0,30.869999999999997,4.0,4.0
F,Dopamine D4 receptor,7.508638306165727,219.332,1.9989000000000001,1.0,2.0,31.92,3.0,2.0
F,Dopamine D4 receptor,7.920818753952375,365.86800000000005,3.490000000000002,0.0,5.0,47.57000000000001,4.0,3.0
F,Dopamine D4 receptor,8.698970004336019,219.332,1.9989000000000001,1.0,2.0,31.92,3.0,2.0
F,Dopamine D4 receptor,8.823908740944319,351.84100000000007,3.181580000000001,0.0,5.0,47.57000000000001,4.0,3.0
F,Dopamine D4 receptor,7.920818753952375,326.83100000000013,3.3099000000000016,0.0,4.0,23.78,4.0,3.0
F,Dopamine D4 receptor,7.568636235841013,326.83100000000013,3.5385000000000018,1.0,3.0,35.16,4.0,3.0
B,Dopamine D4 receptor,8.00436480540245,219.332,1.9989000000000001,1.0,2.0,31.92,3.0,2.0
B,Dopamine D4 receptor,7.301029995663981,334.46700000000004,2.6173,1.0,4.0,30.869999999999997,4.0,4.0
F,Dopamine D4 receptor,7.017728766960431,413.31900000000013,3.3899000000000026,1.0,4.0,59.370000000000005,3.0,4.0
F,Dopamine D4 receptor,5.0,492.21500000000015,4.152400000000003,1.0,4.0,59.370000000000005,3.0,4.0
F,Dopamine D4 receptor,5.0,650.0070000000001,5.677400000000003,1.0,4.0,59.370000000000005,3.0,4.0
F,Dopamine D4 receptor,8.1249387366083,334.4230000000001,2.6274000000000006,1.0,4.0,59.370000000000005,3.0,4.0
F,Dopamine D4 receptor,7.5718652059712115,339.4390000000001,2.7643200000000006,1.0,4.0,44.81,3.0,5.0
F,Dopamine D4 receptor,5.0,339.43900000000014,2.7643200000000014,1.0,4.0,44.81,3.0,5.0
F,Dopamine D4 receptor,5.0,339.43900000000014,2.7643200000000006,1.0,4.0,44.81,3.0,5.0
F,Dopamine D4 receptor,5.0,385.5110000000001,4.4227200000000035,1.0,3.0,35.580000000000005,4.0,5.0
F,Dopamine D4 receptor,5.0,399.5380000000001,4.346520000000004,1.0,3.0,35.580000000000005,4.0,6.0
F,Dopamine D4 receptor,5.0,475.6360000000002,5.935920000000006,1.0,3.0,35.580000000000005,5.0,7.0
F,Dopamine D4 receptor,5.0,327.4030000000001,2.894820000000001,1.0,3.0,35.580000000000005,3.0,4.0
F,Dopamine D4 receptor,5.0,310.40100000000007,2.1507199999999997,1.0,4.0,48.470000000000006,3.0,4.0
F,Dopamine D4 receptor,5.0,375.87100000000015,4.425600000000004,1.0,3.0,40.540000000000006,3.0,6.0
B,Dopamine D4 receptor,5.376750709602099,248.36999999999998,2.737400000000001,0.0,3.0,25.240000000000002,2.0,6.0
B,Dopamine D4 receptor,7.823908740944319,211.33399999999997,1.5822,2.0,4.0,50.94,2.0,3.0
B,Dopamine D4 receptor,8.060480747381382,219.332,1.9989000000000001,1.0,2.0,31.92,3.0,2.0
F,Dopamine D4 receptor,9.259637310505756,467.35000000000025,3.011300000000002,1.0,4.0,44.81,12.0,8.0
F,Dopamine D4 receptor,8.602059991327963,467.35000000000025,3.011300000000002,1.0,4.0,44.81,12.0,8.0
F,Dopamine D4 receptor,8.119186407719209,506.2140000000005,4.309500000000003,1.0,3.0,35.58,12.0,7.0
F,Dopamine D4 receptor,7.886056647693163,506.2140000000005,4.309500000000003,1.0,3.0,35.58,12.0,7.0
F,Dopamine D4 receptor,8.920818753952375,512.5750000000004,3.011300000000002,1.0,4.0,44.81,12.0,8.0
F,Dopamine D4 receptor,8.721246399047171,512.5750000000004,3.011300000000002,1.0,4.0,44.81,12.0,8.0
F,Dopamine D4 receptor,7.455931955649724,551.4390000000004,4.309500000000003,1.0,3.0,35.58,12.0,7.0
F,Dopamine D4 receptor,7.853871964321762,551.4390000000004,4.309500000000003,1.0,3.0,35.58,12.0,7.0
F,Dopamine D4 receptor,7.657577319177793,501.79500000000024,3.6647000000000025,1.0,4.0,44.81,12.0,8.0
F,Dopamine D4 receptor,7.638272163982407,501.79500000000024,3.6647000000000025,1.0,4.0,44.81,12.0,8.0
F,Dopamine D4 receptor,7.309803919971486,454.01400000000007,4.602400000000005,1.0,4.0,44.81,4.0,8.0
F,Dopamine D4 receptor,7.721246399047171,219.332,1.9989000000000001,1.0,2.0,31.92,3.0,2.0
F,Dopamine D4 receptor,7.309803919971486,219.332,1.9989000000000001,1.0,2.0,31.92,3.0,2.0
F,Dopamine D4 receptor,9.221848749616356,348.45000000000005,3.203100000000002,0.0,5.0,33.53,4.0,5.0
F,Dopamine D4 receptor,7.958607314841775,219.332,1.9989000000000001,1.0,2.0,31.92,3.0,2.0
F,Dopamine D4 receptor,8.2518119729938,315.42,4.161600000000003,0.0,3.0,21.060000000000002,4.0,4.0
F,Dopamine D4 receptor,7.638272163982407,219.332,1.9989000000000001,1.0,2.0,31.92,3.0,2.0
F,Dopamine D4 receptor,8.022276394711152,315.42,4.161600000000003,0.0,3.0,21.060000000000002,4.0,4.0
F,Dopamine D4 receptor,8.346787486224656,322.4120000000001,2.6651000000000007,0.0,5.0,33.010000000000005,4.0,4.0
F,Dopamine D4 receptor,8.585026652029182,326.83100000000013,3.3099000000000016,0.0,4.0,23.78,4.0,3.0
F,Dopamine D4 receptor,8.744727494896694,326.83100000000013,3.3099000000000016,0.0,4.0,23.78,4.0,3.0
F,Dopamine D4 receptor,8.522878745280337,322.4120000000001,2.6651000000000007,0.0,5.0,33.010000000000005,4.0,4.0
F,Dopamine D4 receptor,9.2839966563652,448.3080000000001,3.269700000000002,0.0,5.0,33.010000000000005,4.0,4.0
F,Dopamine D4 receptor,8.853871964321762,219.332,1.9989000000000001,1.0,2.0,31.92,3.0,2.0
F,Dopamine D4 receptor,8.080921907623926,334.4230000000001,2.3762000000000008,1.0,4.0,59.370000000000005,3.0,4.0
F,Dopamine D4 receptor,7.756961951313706,346.38100000000003,2.750400000000001,1.0,5.0,51.96000000000001,3.0,5.0
F,Dopamine D4 receptor,7.337242168318426,374.87200000000007,2.2686,1.0,6.0,61.190000000000005,3.0,6.0
F,Dopamine D4 receptor,7.645891560852599,374.87200000000007,2.2686,1.0,6.0,61.190000000000005,3.0,6.0
F,Dopamine D4 receptor,7.348721986001856,340.4270000000001,1.75142,2.0,6.0,72.19000000000001,3.0,5.0
F,Dopamine D4 receptor,8.309803919971486,340.4270000000001,1.75142,2.0,6.0,72.19000000000001,3.0,5.0
F,Dopamine D4 receptor,5.270025714300444,354.4540000000001,2.40552,1.0,6.0,61.19,3.0,6.0
F,Dopamine D4 receptor,7.462180904926726,354.4540000000001,2.40552,1.0,6.0,61.19,3.0,6.0
F,Dopamine D4 receptor,6.338187314462739,372.9000000000001,3.543800000000002,0.0,5.0,40.96,3.0,6.0
F,Dopamine D4 receptor,6.686132779630847,417.9410000000002,2.674900000000001,1.0,7.0,62.22,3.0,9.0
F,Dopamine D4 receptor,5.493494967595128,430.98000000000025,3.9489000000000027,0.0,6.0,50.190000000000005,3.0,9.0
F,Dopamine D4 receptor,6.910094888560602,341.4150000000001,1.0101999999999998,1.0,7.0,74.08000000000001,3.0,6.0
F,Dopamine D4 receptor,5.3223930472795065,364.49300000000005,3.206800000000002,0.0,5.0,40.96,4.0,5.0
F,Dopamine D4 receptor,5.0,314.36400000000003,2.2212000000000005,1.0,5.0,51.96000000000001,3.0,4.0
F,Dopamine D4 receptor,7.585026652029182,328.391,2.3934000000000006,0.0,5.0,40.96,3.0,5.0
F,Dopamine D4 receptor,5.367542707815276,314.36400000000003,2.2212000000000005,1.0,5.0,51.96000000000001,3.0,4.0
F,Dopamine D4 receptor,7.3585258894959,328.391,2.3934000000000006,0.0,5.0,40.96,3.0,5.0
F,Dopamine D4 receptor,8.022276394711152,342.41800000000006,3.001400000000002,1.0,5.0,51.96000000000001,3.0,6.0
F,Dopamine D4 receptor,7.226945306635737,342.41800000000006,3.001400000000002,1.0,5.0,51.96000000000001,3.0,6.0
F,Dopamine D4 receptor,7.379863945026242,356.4450000000001,3.173600000000002,0.0,5.0,40.96,3.0,7.0
F,Dopamine D4 receptor,6.709965388637482,388.8990000000001,2.9227000000000007,0.0,6.0,50.19,3.0,7.0
F,Dopamine D4 receptor,6.54515513999149,388.8990000000001,2.9227000000000007,0.0,6.0,50.19,3.0,7.0
F,Dopamine D4 receptor,6.47755576649368,372.9000000000001,3.686300000000003,0.0,5.0,40.96,3.0,6.0
F,Dopamine D4 receptor,7.00436480540245,372.9000000000001,3.686300000000003,0.0,5.0,40.96,3.0,6.0
F,Dopamine D4 receptor,6.709965388637482,357.8850000000001,4.3552000000000035,0.0,4.0,37.72,3.0,6.0
F,Dopamine D4 receptor,7.474955192963154,356.4450000000001,3.173600000000002,0.0,5.0,40.96,3.0,7.0
F,Dopamine D4 receptor,5.0,357.8850000000001,4.3552000000000035,0.0,4.0,37.72,3.0,6.0
F,Dopamine D4 receptor,7.075720713938118,373.8840000000001,3.593600000000003,0.0,4.0,51.769999999999996,3.0,6.0
F,Dopamine D4 receptor,7.333482019445119,373.8840000000001,3.593600000000003,0.0,4.0,51.769999999999996,3.0,6.0
F,Dopamine D4 receptor,7.373659632624958,358.87300000000005,3.2978000000000023,0.0,5.0,40.96,3.0,6.0
F,Dopamine D4 receptor,7.242603971206976,358.87300000000005,3.2978000000000023,0.0,5.0,40.96,3.0,6.0
F,Dopamine D4 receptor,7.130768280269024,338.4550000000001,2.9528200000000018,0.0,5.0,40.96,3.0,6.0
F,Dopamine D4 receptor,7.396855627379818,338.4550000000001,2.9528200000000018,0.0,5.0,40.96,3.0,6.0
F,Dopamine D4 receptor,7.350665141287858,342.41800000000006,2.783500000000001,0.0,5.0,40.96,3.0,6.0
F,Dopamine D4 receptor,7.220403508742176,342.41800000000006,2.783500000000001,0.0,5.0,40.96,3.0,6.0
F,Dopamine D4 receptor,7.051098239029786,358.87300000000005,3.2978000000000023,0.0,5.0,40.96,3.0,6.0
F,Dopamine D4 receptor,6.94692155651658,358.87300000000005,3.2978000000000023,0.0,5.0,40.96,3.0,6.0
F,Dopamine D4 receptor,7.559090917934782,338.4550000000001,2.952820000000001,0.0,5.0,40.96,3.0,6.0
F,Dopamine D4 receptor,7.214670164989233,338.4550000000001,2.952820000000001,0.0,5.0,40.96,3.0,6.0
F,Dopamine D4 receptor,7.195860567664649,349.4380000000001,2.5160800000000005,0.0,6.0,64.75,3.0,6.0
F,Dopamine D4 receptor,7.560667306169737,349.4380000000001,2.5160800000000005,0.0,6.0,64.75,3.0,6.0
F,Dopamine D4 receptor,7.311580177997289,342.41800000000006,2.783500000000001,0.0,5.0,40.96,3.0,6.0
F,Dopamine D4 receptor,6.73754891026957,403.32400000000007,3.406900000000002,0.0,5.0,40.96,3.0,6.0
F,Dopamine D4 receptor,7.247183568811729,358.87300000000005,3.2978000000000023,0.0,5.0,40.96,3.0,6.0
F,Dopamine D4 receptor,7.424812155072339,358.87300000000005,3.2978000000000023,0.0,5.0,40.96,3.0,6.0
F,Dopamine D4 receptor,7.866461091629782,342.41800000000006,2.783500000000001,0.0,5.0,40.96,3.0,6.0
F,Dopamine D4 receptor,7.086186147616283,403.32400000000007,3.406900000000002,0.0,5.0,40.96,3.0,6.0
F,Dopamine D4 receptor,7.429457060118103,360.4080000000001,2.922600000000001,0.0,5.0,40.96,3.0,6.0
F,Dopamine D4 receptor,7.330683119433888,360.4080000000001,2.922600000000001,0.0,5.0,40.96,3.0,6.0
F,Dopamine D4 receptor,6.756961951313706,352.48200000000014,3.2612400000000017,0.0,5.0,40.96,3.0,6.0
F,Dopamine D4 receptor,7.126679398184601,352.48200000000014,3.2612400000000017,0.0,5.0,40.96,3.0,6.0
F,Dopamine D4 receptor,6.603800652904264,393.3180000000001,3.9512000000000036,0.0,5.0,40.96,3.0,6.0
F,Dopamine D4 receptor,6.528708288941061,393.3180000000001,3.9512000000000036,0.0,5.0,40.96,3.0,6.0
F,Dopamine D4 receptor,6.8297382846050425,376.86300000000006,3.4369000000000023,0.0,5.0,40.96,3.0,6.0
F,Dopamine D4 receptor,7.022276394711152,376.86300000000006,3.4369000000000023,0.0,5.0,40.96,3.0,6.0
F,Dopamine D4 receptor,6.266000713461613,393.3180000000001,3.9512000000000027,0.0,5.0,40.96,3.0,6.0
F,Dopamine D4 receptor,6.467245621007502,393.3180000000001,3.9512000000000027,0.0,5.0,40.96,3.0,6.0
F,Dopamine D4 receptor,6.8696662315049934,372.9000000000001,3.606220000000002,0.0,5.0,40.96,3.0,6.0
F,Dopamine D4 receptor,7.008773924307505,372.9000000000001,3.606220000000002,0.0,5.0,40.96,3.0,6.0
F,Dopamine D4 receptor,6.966576244513051,352.48200000000014,3.2612400000000017,0.0,5.0,40.96,3.0,6.0
F,Dopamine D4 receptor,7.040958607678906,352.48200000000014,3.2612400000000017,0.0,5.0,40.96,3.0,6.0
F,Dopamine D4 receptor,7.47755576649368,325.41600000000005,2.0394,0.0,6.0,53.85,3.0,6.0
F,Dopamine D4 receptor,7.7447274948966935,335.41100000000006,2.3438800000000004,1.0,6.0,75.75,3.0,5.0
F,Dopamine D4 receptor,7.698970004336019,335.41100000000006,2.3438800000000004,1.0,6.0,75.75,3.0,5.0
F,Dopamine D4 receptor,7.406713932979542,311.389,1.867199999999999,1.0,6.0,64.85000000000001,3.0,5.0
